shad	394	8.94	32	0.0812182741117
athena	1022	7.99	83	0.0812133072407
primark	308	9.19	25	0.0811688311688
isaf	616	8.49	50	0.0811688311688
feng	2649	7.03	215	0.0811627029068
tna	727	8.33	59	0.0811554332875
weatherford	382	8.97	31	0.0811518324607
mccarron	1257	7.78	102	0.0811455847255
celin	1282	7.76	104	0.0811232449298
tuscani	703	8.36	57	0.0810810810811
trish	740	8.31	60	0.0810810810811
noam	740	8.31	60	0.0810810810811
ziegler	432	8.85	35	0.0810185185185
nutrit	20950	4.97	1697	0.0810023866348
powel	6150	6.19	498	0.0809756097561
dishonor	1507	7.60	122	0.0809555408096
nino	630	8.47	51	0.0809523809524
dmc	803	8.23	65	0.0809464508095
sci	976	8.03	79	0.0809426229508
sharapova	766	8.27	62	0.0809399477807
sutra	383	8.97	31	0.0809399477807
terrier	1483	7.61	120	0.0809170600135
fifa	3263	6.83	264	0.0809071406681
dempster	309	9.18	25	0.0809061488673
fitzgerald	4265	6.56	345	0.0808909730363
diaz	3351	6.80	271	0.0808713816771
wale	13429	5.41	1086	0.0808697594758
nye	569	8.57	46	0.0808435852373
selfcar	594	8.53	48	0.0808080808081
hitchen	458	8.79	37	0.0807860262009
mallard	359	9.03	29	0.0807799442897
aston	3591	6.73	290	0.0807574491785
cufflink	644	8.45	52	0.0807453416149
gratitud	8117	5.91	655	0.0806948379943
myanmar	4127	6.59	333	0.0806881511994
tuf	806	8.22	65	0.0806451612903
kashmir	1749	7.45	141	0.0806174957118
qvc	397	8.93	32	0.080604534005
torah	1241	7.79	100	0.0805801772764
cbr	484	8.73	39	0.0805785123967
marriag	43784	4.23	3528	0.0805773798648
nikki	3153	6.86	254	0.0805581985411
liposuct	857	8.16	69	0.0805134189032
mira	808	8.22	65	0.0804455445545
kobe	5882	6.24	473	0.0804148248895
kelsei	1418	7.66	114	0.080394922426
multivers	311	9.18	25	0.08038585209
acura	759	8.28	61	0.0803689064559
radha	336	9.10	27	0.0803571428571
rachel	11687	5.55	939	0.0803456832378
guild	3672	6.71	295	0.0803376906318
rucker	635	8.46	51	0.0803149606299
kobo	1021	7.99	82	0.0803134182174
electra	386	8.96	31	0.080310880829
nanotub	386	8.96	31	0.080310880829
inkjet	909	8.10	73	0.0803080308031
fic	411	8.90	33	0.0802919708029
ecigarett	573	8.56	46	0.0802792321117
lowcarb	461	8.78	37	0.0802603036876
donatella	324	9.13	26	0.0802469135802
siem	648	8.44	52	0.0802469135802
scooter	2430	7.12	195	0.0802469135802
subwoof	1184	7.84	95	0.0802364864865
sanderson	561	8.59	45	0.0802139037433
chipotl	1172	7.85	94	0.080204778157
whiski	1322	7.73	106	0.0801815431165
kingslei	736	8.31	59	0.0801630434783
duckworth	998	8.01	80	0.0801603206413
gsk	574	8.56	46	0.0801393728223
arnaud	312	9.17	25	0.0801282051282
doeg	387	8.96	31	0.0801033591731
asana	387	8.96	31	0.0801033591731
dyke	974	8.03	78	0.0800821355236
regenc	1587	7.55	127	0.0800252047889
carrera	725	8.33	58	0.08
fonda	675	8.40	54	0.08
ritchi	1225	7.80	98	0.08
serena	2138	7.25	171	0.0799812909261
acp	613	8.50	49	0.0799347471452
dexter	3993	6.62	319	0.0798898071625
capricorn	676	8.40	54	0.0798816568047
stacei	2404	7.13	192	0.0798668885191
penelop	1240	7.79	99	0.0798387096774
carniv	4360	6.54	348	0.0798165137615
christi	21136	4.96	1687	0.0798164269493
mobil	124574	3.18	9942	0.079807985615
dillard	589	8.54	47	0.0797962648557
adriana	1291	7.75	103	0.0797831138652
chiva	326	9.13	26	0.079754601227
ptc	439	8.83	35	0.0797266514806
muffin	3199	6.84	255	0.0797124101282
bangladesh	3889	6.65	310	0.0797120082283
caa	778	8.26	62	0.0796915167095
romero	1506	7.60	120	0.0796812749004
lauer	1067	7.94	85	0.0796626054358
eff	1042	7.97	83	0.0796545105566
motorcycl	11190	5.59	891	0.0796246648794
judd	1495	7.61	119	0.0795986622074
tillman	1445	7.64	115	0.0795847750865
moffat	377	8.98	30	0.079575596817
butterbal	465	8.77	37	0.0795698924731
noda	817	8.21	65	0.0795593635251
thrift	3331	6.80	265	0.0795556889823
superman	3545	6.74	282	0.0795486600846
winchest	1232	7.80	98	0.0795454545455
maybach	528	8.65	42	0.0795454545455
tranc	1949	7.34	155	0.079527963058
selma	503	8.69	40	0.0795228628231
napervil	717	8.34	57	0.0794979079498
looper	604	8.51	48	0.0794701986755
brewster	793	8.24	63	0.0794451450189
virgo	768	8.27	61	0.0794270833333
costco	2128	7.25	169	0.0794172932331
alabama	17264	5.16	1371	0.0794138090825
eventbrit	340	9.09	27	0.0794117647059
supercut	340	9.09	27	0.0794117647059
dolphin	9219	5.79	732	0.0794012365766
chaz	466	8.77	37	0.0793991416309
maui	1537	7.58	122	0.0793754066363
weatherspoon	315	9.16	25	0.0793650793651
frank	29615	4.62	2350	0.0793516798919
roundup	10715	5.64	850	0.079328044797
smashword	769	8.27	61	0.0793237971391
dprk	353	9.05	28	0.0793201133144
hayek	744	8.30	59	0.0793010752688
rocha	681	8.39	54	0.079295154185
ramsai	694	8.37	55	0.0792507204611
balochistan	530	8.64	42	0.0792452830189
coltran	366	9.01	29	0.0792349726776
gizmodo	1540	7.58	122	0.0792207792208
hm	7273	6.02	576	0.0791970301114
beckman	442	8.82	35	0.079185520362
protector	5735	6.26	454	0.0791630340017
betsei	379	8.98	30	0.0791556728232
ucf	556	8.59	44	0.0791366906475
sherlock	1934	7.35	153	0.0791106514995
newhous	531	8.64	42	0.0790960451977
persimmon	354	9.05	28	0.0790960451977
bisqu	354	9.05	28	0.0790960451977
lamarr	531	8.64	42	0.0790960451977
wsof	354	9.05	28	0.0790960451977
quezon	531	8.64	42	0.0790960451977
kiran	607	8.51	48	0.0790774299835
f150	430	8.85	34	0.0790697674419
knott	468	8.77	37	0.0790598290598
colett	468	8.77	37	0.0790598290598
typographi	2151	7.24	170	0.0790330079033
galicia	329	9.12	26	0.0790273556231
zodiac	1025	7.98	81	0.0790243902439
jeremiah	2747	7.00	217	0.0789952675646
nebula	595	8.53	47	0.0789915966387
duval	1228	7.80	97	0.078990228013
menopaus	1684	7.49	133	0.0789786223278
foursquar	2216	7.21	175	0.0789711191336
tremblai	418	8.88	33	0.0789473684211
plummer	380	8.98	30	0.0789473684211
chivalri	380	8.98	30	0.0789473684211
gabriel	7690	5.97	607	0.078933680104
dfl	431	8.85	34	0.0788863109049
waterston	317	9.16	25	0.0788643533123
riversid	4020	6.62	317	0.078855721393
egypt	13673	5.39	1078	0.0788415124698
dickson	939	8.07	74	0.0788072417465
sdsu	368	9.01	29	0.0788043478261
grasslei	330	9.12	26	0.0787878787879
fanni	2970	6.92	234	0.0787878787879
iceland	2692	7.02	212	0.0787518573551
solstic	800	8.23	63	0.07875
wiccan	508	8.69	40	0.0787401574803
transgend	2541	7.08	200	0.0787091696183
zuckerberg	2046	7.29	161	0.0786901270772
eco	3483	6.76	274	0.0786678151019
glo	496	8.71	39	0.0786290322581
hca	407	8.91	32	0.0786240786241
joyc	3981	6.63	313	0.0786234614418
freeman	4974	6.40	391	0.078608765581
bass	13869	5.38	1090	0.0785925445238
galt	369	9.00	29	0.0785907859079
dwyer	1947	7.34	153	0.0785824345146
dickei	980	8.03	77	0.0785714285714
mindi	1362	7.70	107	0.0785609397944
cumbria	471	8.76	37	0.0785562632696
conrad	2877	6.95	226	0.078554049357
blain	2801	6.98	220	0.0785433773652
joakim	764	8.28	60	0.0785340314136
pembrok	624	8.48	49	0.0785256410256
kravitz	433	8.84	34	0.0785219399538
granger	1070	7.94	84	0.0785046728972
gideon	879	8.14	69	0.0784982935154
thr	1529	7.58	120	0.0784826684107
carson	4702	6.46	369	0.0784772437261
whitman	1287	7.76	101	0.0784770784771
god	92999	3.48	7297	0.0784632092818
apocalyps	5149	6.37	404	0.07846183725
vinni	1606	7.53	126	0.0784557907846
tiger	24276	4.82	1904	0.078431372549
swisher	867	8.15	68	0.078431372549
scarfac	357	9.04	28	0.078431372549
sandler	982	8.03	77	0.0784114052953
sarasota	1531	7.58	120	0.0783801436969
tagor	319	9.15	25	0.0783699059561
barnet	319	9.15	25	0.0783699059561
window	119003	3.23	9326	0.078367772241
billi	12467	5.48	977	0.0783668885859
kenmor	383	8.97	30	0.0783289817232
blowjob	498	8.70	39	0.078313253012
terrenc	1660	7.50	130	0.078313253012
freddi	5838	6.24	457	0.0782802329565
zane	856	8.16	67	0.0782710280374
rockabilli	409	8.90	32	0.078239608802
ell	3106	6.87	243	0.0782356728912
luzon	473	8.76	37	0.0782241014799
magi	358	9.03	28	0.0782122905028
victoria	18478	5.09	1445	0.0782011040156
paig	2008	7.31	157	0.078187250996
philbin	793	8.24	62	0.078184110971
ssl	1599	7.54	125	0.0781738586617
vintag	20007	5.01	1564	0.0781726395761
kubiak	371	9.00	29	0.078167115903
patrick	23235	4.86	1816	0.0781579513665
thorp	819	8.21	64	0.0781440781441
firewal	6286	6.17	491	0.0781100859052
hdr	973	8.04	76	0.0781089414183
doodl	2305	7.17	180	0.0780911062907
wainwright	666	8.41	52	0.0780780780781
catech	602	8.52	47	0.078073089701
robb	871	8.15	68	0.0780711825488
piero	474	8.75	37	0.07805907173
goodluck	1089	7.92	85	0.0780532598714
nors	615	8.49	48	0.0780487804878
alaska	8803	5.83	687	0.0780415767352
dandelion	718	8.34	56	0.0779944289694
kcup	744	8.30	58	0.0779569892473
miso	449	8.81	35	0.0779510022272
tajikistan	603	8.51	47	0.077943615257
brian	38054	4.37	2966	0.0779418720765
allen	22055	4.91	1719	0.0779415098617
ulyss	911	8.10	71	0.0779363336992
dahl	847	8.17	66	0.0779220779221
benedict	4005	6.62	312	0.0779026217228
notr	6599	6.12	514	0.0778905894833
zito	2056	7.29	160	0.0778210116732
oro	527	8.65	41	0.0777988614801
ato	450	8.81	35	0.0777777777778
lago	3371	6.79	262	0.0777217442895
hokkaido	386	8.96	30	0.0777202072539
wintour	772	8.27	60	0.0777202072539
mae	3783	6.68	294	0.0777160983347
gerd	489	8.72	38	0.0777096114519
cruis	18859	5.07	1465	0.0776817434647
brin	515	8.67	40	0.0776699029126
copier	721	8.33	56	0.0776699029126
holidai	88384	3.53	6864	0.077661115134
ninja	4211	6.57	327	0.0776537639516
apc	528	8.65	41	0.0776515151515
acacia	438	8.83	34	0.0776255707763
sulling	554	8.60	43	0.0776173285199
ronni	3840	6.66	298	0.0776041666667
pagan	3969	6.63	308	0.0776014109347
marissa	1379	7.69	107	0.0775924583031
kona	709	8.35	55	0.0775740479549
lala	593	8.53	46	0.0775716694772
remix	7619	5.98	591	0.0775692348077
whatsapp	361	9.03	28	0.0775623268698
nonfict	3623	6.72	281	0.0775600331217
linn	787	8.25	61	0.0775095298602
dementia	3019	6.90	234	0.0775091089765
clemen	826	8.20	64	0.0774818401937
bowi	1252	7.78	97	0.0774760383387
phonic	426	8.86	33	0.0774647887324
alton	723	8.33	56	0.0774550484094
dieback	581	8.55	45	0.0774526678141
arkham	452	8.80	35	0.0774336283186
beatport	452	8.80	35	0.0774336283186
collett	452	8.80	35	0.0774336283186
watanab	465	8.77	36	0.0774193548387
coffeemak	491	8.72	38	0.0773930753564
food	176671	2.83	13673	0.0773924413175
richi	2468	7.10	191	0.0773905996759
hay	4472	6.51	346	0.0773703041145
etta	349	9.06	27	0.0773638968481
tomlinson	905	8.11	70	0.0773480662983
gilliam	375	8.99	29	0.0773333333333
remington	569	8.57	44	0.0773286467487
bani	569	8.57	44	0.0773286467487
suzi	1552	7.57	120	0.0773195876289
pet	29530	4.62	2283	0.0773112089401
roxburi	414	8.89	32	0.0772946859903
singleton	1061	7.95	82	0.0772855796418
bobbi	11012	5.61	851	0.0772793316382
balmain	492	8.72	38	0.0772357723577
vancouv	12560	5.48	970	0.0772292993631
shahid	531	8.64	41	0.0772128060264
hardwick	531	8.64	41	0.0772128060264
chan	4962	6.41	383	0.0771866182991
hdtv	4977	6.40	384	0.077154912598
peru	3125	6.87	241	0.07712
viera	415	8.89	32	0.0771084337349
vikram	830	8.19	64	0.0771084337349
izzo	428	8.86	33	0.0771028037383
p2p	908	8.10	70	0.0770925110132
fern	1362	7.70	105	0.0770925110132
gelato	480	8.74	37	0.0770833333333
moustach	1753	7.45	135	0.0770108385625
xilai	1663	7.50	128	0.0769693325316
santana	1988	7.32	153	0.0769617706237
spoiler	8072	5.92	621	0.0769326065411
corrigan	325	9.13	25	0.0769230769231
timelaps	1053	7.96	81	0.0769230769231
neha	325	9.13	25	0.0769230769231
melcom	429	8.85	33	0.0769230769231
schiller	1495	7.61	115	0.0769230769231
bach	1392	7.68	107	0.076867816092
lagerfeld	1184	7.84	91	0.0768581081081
fha	1158	7.86	89	0.0768566493955
soro	1106	7.91	85	0.0768535262206
strikeforc	911	8.10	70	0.0768386388584
burlesqu	833	8.19	64	0.0768307322929
tlc	2356	7.15	181	0.0768251273345
pesto	729	8.32	56	0.076817558299
edna	716	8.34	55	0.0768156424581
boyc	612	8.50	47	0.0767973856209
bharti	612	8.50	47	0.0767973856209
peterson	6303	6.17	484	0.0767888307155
brisban	4246	6.56	326	0.0767781441357
autocomplet	482	8.74	37	0.0767634854772
tracei	1407	7.67	108	0.0767590618337
albashir	365	9.02	28	0.0767123287671
shiva	704	8.36	54	0.0767045454545
biden	12699	5.47	974	0.0766989526734
mcguinti	678	8.40	52	0.0766961651917
norquist	665	8.42	51	0.0766917293233
edmonton	4226	6.57	324	0.0766682442026
chrissi	600	8.52	46	0.0766666666667
dwyan	2323	7.16	178	0.0766250538097
mahindra	770	8.27	59	0.0766233766234
preslei	1214	7.81	93	0.0766062602965
asha	457	8.79	35	0.0765864332604
beaumont	1071	7.94	82	0.0765639589169
phnom	640	8.45	49	0.0765625
jamaal	1254	7.78	96	0.0765550239234
leshour	797	8.23	61	0.0765370138018
bori	2888	6.95	221	0.0765235457064
puri	575	8.56	44	0.0765217391304
padma	379	8.98	29	0.0765171503958
vodafon	2261	7.19	173	0.0765148164529
baldwin	6757	6.10	517	0.0765132455232
janssen	562	8.58	43	0.076512455516
garber	340	9.09	26	0.0764705882353
holtz	510	8.68	39	0.0764705882353
cea	340	9.09	26	0.0764705882353
moselei	458	8.79	35	0.0764192139738
cessna	458	8.79	35	0.0764192139738
edgar	3169	6.85	242	0.0763647838435
joyner	550	8.61	42	0.0763636363636
gunn	681	8.39	52	0.0763582966226
nashvil	10176	5.69	777	0.0763561320755
alternet	406	8.91	31	0.076354679803
key	537	8.63	41	0.0763500931099
catholic	1061	7.95	81	0.076343072573
nivea	524	8.65	40	0.0763358778626
anarchi	2306	7.17	176	0.0763226366002
aaron	16817	5.19	1283	0.0762918475352
wreath	2307	7.17	176	0.0762895535327
hama	4208	6.57	321	0.076283269962
tung	354	9.05	27	0.0762711864407
katniss	682	8.39	52	0.0762463343109
welbi	892	8.12	68	0.0762331838565
medtron	446	8.82	34	0.0762331838565
loch	669	8.41	51	0.0762331838565
congo	2388	7.14	182	0.0762144053601
welker	1037	7.97	79	0.076181292189
tammi	5436	6.31	414	0.0761589403974
mower	1090	7.92	83	0.0761467889908
gia	591	8.53	45	0.0761421319797
klan	578	8.56	44	0.076124567474
morton	1629	7.52	124	0.0761203192142
hasselbeck	933	8.08	71	0.0760986066452
bradlei	8069	5.92	614	0.0760936919073
pregnanc	16350	5.21	1244	0.0760856269113
michel	25394	4.77	1932	0.0760809640072
bikini	4525	6.50	344	0.0760220994475
palmer	5841	6.24	444	0.0760143810991
ingl	329	9.12	25	0.0759878419453
boehner	6146	6.19	467	0.0759843800846
silvio	1619	7.53	123	0.0759728227301
esrb	566	8.58	43	0.0759717314488
nordstrom	1725	7.46	131	0.0759420289855
broderick	540	8.62	41	0.0759259259259
menendez	1001	8.01	76	0.0759240759241
faulkner	922	8.09	70	0.0759219088937
ferrara	527	8.65	40	0.0759013282732
spaniel	514	8.67	39	0.0758754863813
diamondback	1081	7.93	82	0.0758556891767
chelsea	14243	5.35	1080	0.0758267218985
narciso	488	8.73	37	0.0758196721311
jiabao	2005	7.31	152	0.0758104738155
azarenka	620	8.49	47	0.0758064516129
busan	343	9.08	26	0.0758017492711
givenchi	1095	7.92	83	0.075799086758
holman	475	8.75	36	0.0757894736842
atlanta	26377	4.74	1999	0.0757857224097
finch	1412	7.66	107	0.0757790368272
cancun	660	8.42	50	0.0757575757576
roethlisberg	2271	7.19	172	0.075737560546
ericsson	1294	7.75	98	0.0757341576507
fcc	2496	7.09	189	0.0757211538462
coconut	6037	6.21	457	0.0756998509193
bonfir	3012	6.91	228	0.0756972111554
aeg	370	9.00	28	0.0756756756757
outelt	555	8.60	42	0.0756756756757
minni	1163	7.86	88	0.0756663800516
insur	74023	3.70	5601	0.0756656714805
kohli	423	8.87	32	0.0756501182033
kara	1811	7.41	137	0.0756488128106
homeopath	780	8.26	59	0.075641025641
stamper	476	8.75	36	0.0756302521008
thom	1428	7.65	108	0.0756302521008
mtn	913	8.10	69	0.0755750273823
yann	397	8.93	30	0.0755667506297
mcdowel	1416	7.66	107	0.0755649717514
leighton	1231	7.80	93	0.0755483346872
bumgarn	1443	7.64	109	0.0755370755371
museo	331	9.11	25	0.0755287009063
bello	715	8.34	54	0.0755244755245
enzo	437	8.84	33	0.0755148741419
pedagogi	649	8.44	49	0.075500770416
cavali	3338	6.80	252	0.0754943079688
wallac	6771	6.10	511	0.0754689115345
landri	2372	7.14	179	0.0754637436762
swype	517	8.67	39	0.0754352030948
megaupload	1684	7.49	127	0.0754156769596
ick	610	8.50	46	0.0754098360656
frankel	756	8.29	57	0.0753968253968
barker	2162	7.24	163	0.0753931544866
neopren	650	8.44	49	0.0753846153846
amour	398	8.93	30	0.0753768844221
whl	597	8.52	45	0.0753768844221
greelei	385	8.96	29	0.0753246753247
kale	2537	7.08	191	0.0752857705952
qureshi	372	9.00	28	0.0752688172043
tenerif	372	9.00	28	0.0752688172043
wrestlemania	465	8.77	35	0.0752688172043
verland	2312	7.17	174	0.0752595155709
bianca	731	8.32	55	0.0752393980848
winn	638	8.46	48	0.0752351097179
misogyni	771	8.27	58	0.0752269779507
lionel	2539	7.08	191	0.075226467113
castl	11354	5.58	854	0.075215782984
mapreduc	359	9.03	27	0.075208913649
bondi	625	8.48	47	0.0752
ono	758	8.28	57	0.0751978891821
boomer	3245	6.83	244	0.0751926040062
missi	1104	7.91	83	0.0751811594203
ignatiu	572	8.57	43	0.0751748251748
croydon	479	8.74	36	0.0751565762004
danzig	479	8.74	36	0.0751565762004
jacksonvil	9608	5.75	722	0.0751457119067
freetoplai	1078	7.93	81	0.0751391465677
haiti	5470	6.31	411	0.0751371115174
poe	1451	7.64	109	0.0751206064783
imax	852	8.17	64	0.075117370892
dalei	1145	7.87	86	0.0751091703057
starbuck	7017	6.06	527	0.0751033205073
rosetta	666	8.41	50	0.0750750750751
mercuri	9285	5.78	697	0.0750673128702
herp	826	8.20	62	0.0750605326877
rove	6036	6.21	453	0.0750497017893
hungari	2585	7.06	194	0.0750483558994
zeta	573	8.56	43	0.0750436300175
greta	1013	7.99	76	0.0750246791708
allyson	400	8.92	30	0.075
snapon	587	8.54	44	0.0749574105622
godaddi	547	8.61	41	0.0749542961609
tequila	1561	7.56	117	0.0749519538757
falcon	9954	5.71	746	0.0749447458308
ejacul	814	8.21	61	0.0749385749386
coco	2896	6.94	217	0.0749309392265
zanzibar	347	9.07	26	0.0749279538905
arafat	1001	8.01	75	0.0749250749251
wine	31021	4.57	2324	0.0749169917153
climat	39364	4.33	2949	0.0749161670562
miz	494	8.71	37	0.0748987854251
abraham	7758	5.96	581	0.0748904356793
jame	80442	3.62	6024	0.0748862534497
haslam	601	8.52	45	0.0748752079867
aj	6518	6.13	488	0.0748695918994
kelli	25992	4.75	1946	0.0748691905202
shimano	374	8.99	28	0.0748663101604
dara	561	8.59	42	0.0748663101604
iu	855	8.16	64	0.0748538011696
shoreditch	334	9.10	25	0.0748502994012
diamond	22643	4.89	1694	0.0748134081173
bike	25587	4.77	1914	0.0748036112088
antler	722	8.33	54	0.0747922437673
hanukkah	468	8.77	35	0.0747863247863
ameobi	428	8.86	32	0.0747663551402
walt	9483	5.76	709	0.0747653696088
devin	4401	6.53	329	0.0747557373324
prostat	3505	6.75	262	0.0747503566334
colli	736	8.31	55	0.0747282608696
dv	736	8.31	55	0.0747282608696
sanchez	6517	6.13	487	0.0747276354151
aja	348	9.06	26	0.0747126436782
lowri	2049	7.29	153	0.0746705710102
arin	375	8.99	28	0.0746666666667
payn	2518	7.08	188	0.0746624305004
jami	11441	5.57	854	0.0746438248405
darksid	469	8.76	35	0.0746268656716
fett	335	9.10	25	0.0746268656716
gladwel	335	9.10	25	0.0746268656716
tyron	3002	6.91	224	0.074616922052
sec	14005	5.37	1045	0.074616208497
denard	1006	8.00	75	0.0745526838966
arnold	4830	6.43	360	0.0745341614907
shakira	416	8.88	31	0.0745192307692
astro	1530	7.58	114	0.0745098039216
leah	1906	7.36	142	0.0745015739769
rafferti	443	8.82	33	0.0744920993228
ipod	17641	5.14	1314	0.0744855733802
johnson	42755	4.25	3184	0.0744708221261
workout	23894	4.83	1779	0.0744538377835
harcourt	833	8.19	62	0.0744297719088
janowicz	524	8.65	39	0.074427480916
shaman	1263	7.77	94	0.0744259699129
renault	1626	7.52	121	0.0744157441574
chri	79907	3.63	5945	0.0743989888245
parkour	457	8.79	34	0.074398249453
marlen	699	8.37	52	0.0743919885551
yoko	699	8.37	52	0.0743919885551
melbourn	10205	5.68	759	0.0743753062224
laval	632	8.47	47	0.0743670886076
psychiatri	1856	7.39	138	0.0743534482759
delrai	834	8.19	62	0.0743405275779
clegg	1251	7.78	93	0.0743405275779
komen	767	8.27	57	0.0743155149935
novarti	1090	7.92	81	0.0743119266055
boynton	498	8.70	37	0.074297188755
fest	5021	6.39	373	0.0742879904402
stemberg	552	8.60	41	0.0742753623188
tl	1010	8.00	75	0.0742574257426
garrigu	458	8.79	34	0.0742358078603
zion	1199	7.83	89	0.0742285237698
berri	10886	5.62	808	0.0742237736542
ewan	512	8.68	38	0.07421875
diego	23083	4.87	1713	0.0742104579127
compost	2776	6.99	206	0.0742074927954
bae	1132	7.88	84	0.0742049469965
fole	849	8.17	63	0.0742049469965
blanc	1752	7.45	130	0.074200913242
keller	2736	7.00	203	0.0741959064327
frisco	620	8.49	46	0.0741935483871
toi	32556	4.52	2415	0.0741798746775
dinesh	701	8.36	52	0.074179743224
goretex	391	8.95	29	0.074168797954
granvil	418	8.88	31	0.0741626794258
hedgehog	836	8.19	62	0.0741626794258
macshan	445	8.82	33	0.0741573033708
cheesecak	1416	7.66	105	0.0741525423729
coptic	1079	7.93	80	0.0741427247451
macon	580	8.55	43	0.0741379310345
tamil	3332	6.80	247	0.0741296518607
mcknight	715	8.34	53	0.0741258741259
walkthrough	1930	7.35	143	0.0740932642487
mickei	4644	6.47	344	0.0740740740741
frye	567	8.58	42	0.0740740740741
penh	621	8.48	46	0.0740740740741
antonio	16764	5.19	1241	0.0740276783584
brad	16278	5.22	1205	0.0740262931564
kenyon	527	8.65	39	0.0740037950664
anja	500	8.70	37	0.074
nga	419	8.88	31	0.0739856801909
yellowston	703	8.36	52	0.0739687055477
marmara	338	9.09	25	0.0739644970414
apollo	2677	7.02	198	0.0739633918566
jude	2462	7.11	182	0.0739236393176
oreo	1150	7.87	85	0.0739130434783
vesta	460	8.78	34	0.0739130434783
brixton	406	8.91	30	0.0738916256158
bucki	528	8.65	39	0.0738636363636
cleo	352	9.05	26	0.0738636363636
yamaha	1395	7.67	103	0.073835125448
aloha	894	8.12	66	0.0738255033557
adirondack	718	8.34	53	0.0738161559889
rukh	718	8.34	53	0.0738161559889
lotu	4376	6.53	323	0.0738117001828
puerto	5854	6.24	432	0.0737956952511
degener	3537	6.74	261	0.0737913486005
dior	3578	6.73	264	0.0737842370039
gifford	1911	7.36	141	0.0737833594976
scottish	8810	5.83	650	0.0737797956867
testicular	854	8.17	63	0.0737704918033
bioinformat	556	8.59	41	0.0737410071942
bubba	1357	7.70	100	0.0736919675755
panama	2660	7.03	196	0.0736842105263
rapunzel	380	8.98	28	0.0736842105263
paulina	380	8.98	28	0.0736842105263
penni	15081	5.29	1111	0.0736688548505
kontakt	353	9.05	26	0.0736543909348
bulaga	353	9.05	26	0.0736543909348
saturn	1738	7.46	128	0.0736478711162
indonesia	7971	5.93	587	0.0736419520763
nato	5364	6.33	395	0.0736390753169
trampolin	842	8.18	62	0.0736342042755
darrel	3301	6.81	243	0.0736140563466
kiffin	557	8.59	41	0.0736086175943
taho	856	8.16	63	0.0735981308411
pfeiffer	530	8.64	39	0.0735849056604
depress	34383	4.47	2530	0.0735828752581
volvo	1563	7.56	115	0.0735764555342
juicer	1033	7.98	76	0.0735721200387
brosnan	734	8.32	54	0.0735694822888
del	14139	5.36	1040	0.0735554141028
huckabe	707	8.35	52	0.0735502121641
sarah	20059	5.01	1475	0.0735330774216
brogan	612	8.50	45	0.0735294117647
soriano	1020	7.99	75	0.0735294117647
akhtar	544	8.62	40	0.0735294117647
vatican	3509	6.75	258	0.0735252208606
oer	381	8.97	28	0.0734908136483
raven	8396	5.88	617	0.0734873749404
hirst	354	9.05	26	0.0734463276836
ashleigh	354	9.05	26	0.0734463276836
hezbollah	2029	7.30	149	0.0734351897486
wto	926	8.08	68	0.07343412527
nate	10404	5.67	764	0.0734332948866
waverli	572	8.57	42	0.0734265734266
chaudhri	395	8.94	29	0.073417721519
siu	395	8.94	29	0.073417721519
mustang	2534	7.08	186	0.0734017363852
g4	1131	7.88	83	0.0733863837312
kass	368	9.01	27	0.0733695652174
kelowna	368	9.01	27	0.0733695652174
browett	1077	7.93	79	0.0733519034355
g20	1636	7.52	120	0.0733496332518
adt	341	9.08	25	0.0733137829912
sushi	2442	7.11	179	0.0733005733006
perfection	382	8.97	28	0.0732984293194
orton	846	8.17	62	0.0732860520095
buccan	4776	6.44	350	0.0732830820771
frugal	3712	6.70	272	0.073275862069
natalia	737	8.31	54	0.0732700135685
ingram	1747	7.45	128	0.0732684602175
deion	396	8.93	29	0.0732323232323
crm	3182	6.85	233	0.0732243871779
antoinett	683	8.39	50	0.0732064421669
mvc	1011	8.00	74	0.0731948565776
psycho	2118	7.26	155	0.0731822474032
bundesliga	1148	7.87	84	0.0731707317073
faeri	615	8.49	45	0.0731707317073
sammi	2734	7.00	200	0.0731528895391
johnni	10486	5.66	767	0.0731451459088
lea	1709	7.47	125	0.0731421884143
natal	711	8.35	52	0.0731364275668
biodivers	1846	7.39	135	0.0731310942579
turbin	4787	6.44	350	0.0731146856069
weller	383	8.97	28	0.0731070496084
lopez	6320	6.16	462	0.0731012658228
gabriella	438	8.83	32	0.0730593607306
sopa	397	8.93	29	0.0730478589421
jiu	356	9.04	26	0.0730337078652
blackhawk	808	8.22	59	0.0730198019802
apnea	1123	7.89	82	0.073018699911
hubbl	767	8.27	56	0.0730117340287
exorc	589	8.54	43	0.0730050933786
omnivor	370	9.00	27	0.072972972973
likud	1124	7.89	82	0.0729537366548
aeroplan	658	8.43	48	0.0729483282675
houston	26430	4.73	1928	0.0729474082482
mali	3058	6.89	223	0.0729234793983
bromwich	672	8.41	49	0.0729166666667
jane	13167	5.43	960	0.0729095465938
galatian	631	8.47	46	0.0729001584786
florida	73713	3.71	5373	0.072890806235
austin	20236	5.00	1475	0.0728898991896
moto	933	8.08	68	0.0728831725616
yelp	2237	7.20	163	0.0728654447921
gollum	549	8.61	40	0.0728597449909
lillard	906	8.11	66	0.0728476821192
lola	1414	7.66	103	0.0728429985856
nano	3501	6.75	255	0.0728363324764
susann	508	8.69	37	0.0728346456693
kristin	3021	6.90	220	0.0728235683548
cam	8038	5.92	585	0.0727792983329
wiggin	2116	7.26	154	0.0727788279773
